Country-Name,Country-Code,Indicator-Name,Indicator-Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,
Fiji,FJI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
France,FRA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,72.2336731,,,,,,,,,,,81.84552002,,,,,,,,82.28379822,,,83.23787689,,,,,,,,,,,
United Kingdom,GBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.65235138,,,,,,,,,,,,99.75224304,99.75962067,,,,,,,,,,,
Ghana,GHA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.89746857,,,,,,,,,,71.49707031,,,,,76.57589722,,,,,,,,,,,
Gibraltar,GIB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,20.55374908,,,,,,,29.70401955,,,,,,,25.30773926,,,,,30.47278976,,,,,,,,,,,
"Gambia, The",GMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.81772995,,,,,,,,,,,,,,54.3875618,55.57276154,,,,,,,,,,,
Guinea-Bissau,GNB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,19.95825005,,,,,,,,,,,,,,,,,,,,,41.35776901,,,,,,,,,,,,,,58.72932053,59.77285004,,,,,,,,,,,
Equatorial Guinea,GNQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3082962,,,,,,,,,,,,,,94.95674133,95.19566345,,,,,,,,,,,
Greece,GRC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,90.51232147,,,,,,,,,,92.61045074,,,,,,,,,,95.99436188,,,,,,,,,,,,,97.53237915,95.29286957,,,,,,,,,,,
Grenada,GRD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,97.79447174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,64.2116394,,,,,,,,69.10173035,,,,,,,,,,78.26486206,77.0386734,81.2858963,79.07421112,,,,,,,,,,,
Guam,GUM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,96.42064667,,,,,,,,,,99.36914825,,,,,,,,,,,,,,,,,,,,,,,,,99.78903961,,,,,,,,,,,
Guyana,GUY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.99401093,,,,,,87.53531647,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0110321,,,,,,83.58898926,,,84.75536346,85.12330627,85.35555267,85.4644165,87.19753265,88.42458344,,,,,,,,,,,
Croatia,HRV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,96.70155334,,,,,,,,,,98.14668274,,,,,,,,,,99.12535858,,,,99.27259064,,,,,,,,,,,
Haiti,HTI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,34.73469162,,,,,,,,,,,,,,,,,,,,,58.7439003,,,48.68502045,,,,,,,,,60.68935013,,,,,,,,,,,
Hungary,HUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,98.85829163,,,,,,,,,,,,,,98.98207092,,,,,,,,,,99.02922058,,,,,,,,,,99.05011749,99.38088226,,,,,,,,,,,
Indonesia,IDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,67.31266785,,,,,,,,,,81.51985168,,,,,,,,,,,,,,90.38478851,,91.98226929,,92.19229889,92.58170319,,92.81191254,,,95.11621857,95.43768311,,,,,,,,,,,
Isle of Man,IMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,40.76359177,,,,,,,,,,48.22206879,,,,,,,,,,61.0145607,,,,,62.75447083,,,,,69.3025589,,,,72.22530365,,,,,,,,,,,
Ireland,IRL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,36.51839828,,,,,,,,,,52.31975937,,,,,65.53140259,,,,,73.06024933,,,,,,77,,,82.44120026,82.33132172,,82.96230316,,,,83.62599182,84.62680054,,87.17253113,,,,,,,,,,,
Iraq,IRQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.05220032,,,,,,,,,,,,,,79.51869965,79.72176361,,,,,,,,,,,
Iceland,ISL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,91.75141144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,96.46054077,,,,,,,,,,,,,,,,,,,,98.41661835,,,,,,,,,,98.84828186,,,,99.01579285,,,,,,,,,,,
Jamaica,JAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.92012024,,,,,,,,,,,,,,,88.13224792,88.49990082,,,,,,,,,,,
Jordan,JOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,66.79680634,,,,,,,,,,,,,,,,,,,,,,,,89.89231873,,91.13075256,,92.19957733,,,92.55104065,95.90444946,97.89031982,,,98.01435089,,,,,,,,,,,
Japan,JPN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,97.5293808,,,,,,,,,,99.51265717,,,,,,,,,,99.73240662,,,,,,99.78784943,,,,,,,,,,,
Kenya,KEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2290802,,,,,,,72.1570282,,,,,,,,78.02339935,,,,,,,,,,,
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.70160675,,,,,,,,,,99.24140167,,,,,,99.50131989,,,,,,,,,,,
Cambodia,KHM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3350296,,,,,,73.6099472,,,,77.58654022,73.90003204,,,,,,78.34593964,,,,,,,,,,,
Kiribati,KIR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.96594238,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,59.56438828,,,,,67.51766205,,,,,74.49086761,,,,,,,,,,78.39550018,,,,,,,,,,93.27445984,93.28211975,93.6641922,93.90621185,,,,95.51316833,95.58582306,,96.1177063,,,,,,,,,,,
Lao PDR,LAO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,60.25133133,,,,,69.58312225,68.73439026,,,,72.70226288,,,,,,,,,,79.86746216,,,,,,,,,,,
Lebanon,LBN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.61244202,,,,,,,,94.05110168,,,,,,,,,,,
Liberia,LBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,32.10676956,,,,,,,,,,42.66604996,,,,,,,,,,43.10837173,,,42.94107819,,,,,,,,47.60013962,,,,,,,,,,,
Libya,LBY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,60.16439056,,,,,,,,,,76.50520325,,,,,,,,,,85.41681671,,,,,,,,,,91.04144287,91.38887024,,,,,,,,,,,
St. Lucia,LCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,86.77792358,,,,,,,,,,,,,,,,,,,,90.68274689,,,,,90.80883026,,90.55795288,,91.18135834,,,,,92.61416626,,,,,,,,,,,
Lesotho,LSO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25443268,,,,,,,,,75.80020142,,,,,,79.3609314,,,,,,,,,,,
Lithuania,LTU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,98.44126892,,,,,,,,,,,,99.64575195,,,,,,,,,,99.81559753,,,,99.82328033,,,,,,,,,,,
Luxembourg,LUX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,99.45230103,,,,,,,,,,,99.74656677,,,,,,,,,,,99.89589691,,,,99.89269257,,,,,,,,,,,
"Macao SAR, China",MAC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,90.37818146,,,,,,,,,,,,,,,,,,,,91.29537201,,,,,93.49974823,,,,,95.64003754,,,,96.2276001,,,,,,,,,,,
St. Martin (French part),MAF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,30.25779915,,,,,,,,,,,,41.59410858,,,,,,,,,,52.30625916,,,,55.1479187,56.08367157,,67.08415985,,,,71.7105484,,,,,,,,,,,
Monaco,MCO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,96.37754822,,,,,,,,,,,96.65380096,,,,,,,,,,,,,,99.34346008,99.2443924,,,,,,,,,,,
Madagascar,MDG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.68617249,,,,,,,,,64.48091125,,,,,,64.65630341,,,,,,,,,,,
Maldives,MDV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,82.29995728,,,,,,,,92.23004913,,,,,96.01825714,,,,,96.32649994,,,,,96.32649994,,,,,,98.39790344,,,,,,,,,99.32102203,,,,,,,,,,,
Mexico,MEX,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,82.98924255,,,,,,,,,,87.55615234,,,,,,,,,,90.53562164,,90.27465057,,90.95374298,91.63027191,91.73451996,92.79517365,92.92559814,93.44187927,93.06893921,93.51998138,94.22840118,93.96285248,94.55587769,94.54559326,,,,,,,,,,,
Marshall Islands,MHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.26508331,,,,98.26507568,,,,,,,,,,,
"Macedonia, FYR",MKD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,94.05874634,,,,,,,,96.12892914,,,,,,,,,,,,97.75174713,97.84375763,,,,,,,,,,,
Mali,MLI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,9.433810234,,,,,,,,,,,,,,,,,,,,,,19.04496956,,,,,24,,,26.17654991,,,,31.09975052,33.56093979,,,,33.06887054,,,,,,,,,,,
Malta,MLT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,85.65371704,,,,,,,,,,87.86869812,,,,,,,,,,92.36309052,,,,,,93.30735779,,,,94.06661224,,,,,,,,,,,
Myanmar,MMR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,78.57041168,,,,,,,,,,,,,,,,,89.9417572,,,,,,,,,,,,,,92.92315674,93.09004974,,,,,,,,,,,
Montenegro,MNE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,89.63510895,,,,,,,,,,93.46299744,,,,,,,,,,,,97.77346039,,,,,,,,98.44220734,,,,98.71994781,,,,,,,,,,,
Mongolia,MNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.76885223,,,,,,,,,,98.25700378,,,,,98.36763763,,,,,,,,,,,
Northern Mariana Islands,MNP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,27.10177994,,,,,,,,,,,,,,,,,38.70787811,,,,,,48.15884018,,,,,,50.5838089,,,,,,58.83655167,,,,,,,,,,,
Mauritania,MRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.20767975,,,,,,,45.50378036,,,,,,,,52.12356186,,,,,,,,,,,
Mauritius,MUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,79.86865997,,,,,,,,,,84.30309296,,,,,,,,,,,89.24983978,91.76600647,91.49002838,,90.61604309,,,,,,,,,,,
Malawi,MWI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,48.53665161,,,,,,,,,,,64.13424683,,,,,,,,,,,,61.30971909,,,,,65.96382904,,,,,,,,,,,
Malaysia,MYS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,69.5163269,,,,,,,,,,,82.91536713,,,,,,,,,88.6877594,,,,,,,,,,93.1178894,,,,,94.63699341,,,,,,,,,,,
Namibia,NAM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,75.81658173,,,,,,,,,,85.04128265,,,,,,76.48658752,,,,89.40099335,,,,90.82050323,,,,,,,,,,,
New Caledonia,NCL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,91.30036926,,,,,,,,,,,,,93.08062744,,,,,,,96.13791656,,,,,,,,,,,,,,,,,,96.80667114,96.93782043,,,,,,,,,,,
Niger,NER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.37604046,,,,28.6724205,,,,,,,15.45670033,,,19.1026001,,,,,,,,,,,
Nigeria,NGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,55.44675064,,,,,,,,,,,,54.7731781,,,,,51.07765961,,,,,,,59.5680809,,,,,,,,,,,
Nicaragua,NIC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.67713165,,,,78.00298309,,,,,,,,,,82.47184753,,,,,,,,,,,
Netherlands,NLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,20.57366943,,,,,,,,,,32.97558975,,,,,,,,,,48.60897064,,,,,,,,,,59.62725067,,,,64.66364288,,,,,,,,,,,
Nauru,NRU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.36331177,,,,,86.62113953,,87.20172119,,,,91.98120117,93.97164917,,,,,,,,,,,
Pakistan,PAK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,25.72518921,,,,,,,,,,,,,,,,,42.6993103,,,,,,,49.87363815,54.15121078,,55.526371,54.89263916,55.37519073,54.73802185,56.76433945,55.59498978,,56.44031143,,,,,,,,,,,
Panama,PAN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,88.0717392,,,,,,,,,,88.77986145,,,,,,,,,,91.89962006,,,,,,,,,,94.09411621,,,,,95.0382309,,,,,,,,,,,
Peru,PER,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,81.91845703,,,,,,,,,,,,87.15062714,,,,,,,,,,,87.66985321,87.90866852,88.69934082,89.59081268,,,,,93.84172058,,93.70794678,94.3743515,,,,,,,,,,,
Philippines,PHL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,83.31723022,,,,,,,,,,93.57389832,,,,,,,,,,92.60005951,,,92.59069061,,,,,95.42009735,,,,,96.39800262,,96.61802673,,,,,,,,,,,
Palau,PLW,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,91.92141724,,,,,,,,,,,,,,94.4332962,,,,,,,,,,96.9897995,,,,,,,,,99.52397156,,99.52396393,,,,,,,,,,,
Papua New Guinea,PNG,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.34326172,,,,,,,,,,,,,,63.09608841,63.43349075,,,,,,,,,,,
Poland,POL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,98.74273682,,,,,,,,,,,,,,,,99.40236664,,,,,,,,,,99.61794281,,,,,,,,,,99.77410889,99.78742218,,,,,,,,,,,
Puerto Rico,PRI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,86.74606323,,,,,,,,,,89.62249756,,,,,,,,,,,,,,90.52934265,,,,,,91.96523285,,,,,93.329422,,,,,,,,,,,
"Korea, Dem. People?s Rep.",PRK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9982605,,,,,,,99.99923706,,,,,,,,,,,
Portugal,PRT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,79.43560791,,,,,,,,,,87.94785309,,,,,,,,,,,,,,,,,,,,94.47705078,,,,95.42810822,,,,,,,,,,,
Paraguay,PRY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,78.45861053,,,,,,,,,,90.27182007,,,,,,,,,,,,,,,94.55821991,93.29208374,93.75424194,93.87091827,,,,94.61672211,95.53610992,,,,,,,,,,,
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0628891,,,,,,,92.27996826,,93.44996643,93.88214111,94.05864716,94.59916687,94.93200684,95.26724243,95.91375732,96.2848587,96.42842102,96.66803741,,,,,,,,,,,
French Polynesia,PYF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,75.63504028,,,,,,,,,,,83.26216125,,,,,,,88.96238708,,,93.08274078,93.98973083,94.72428894,96.28373718,96.40686798,96.67858887,97.47785187,97.74668884,97.75708771,,,,,,,,,,,
Romania,ROU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,96.7099762,,,,,,,,,,97.29759216,,,,,,,,,98.60428619,,,,98.75702667,,,,,,,,,,,
Russian Federation,RUS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,97.98605347,,,,,,,,,,,,,99.44097137,,,,,,,,99.68427277,,,,,99.71956635,,,,,,,,,,,
Rwanda,RWA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,38.24343109,,,,,,,,,,,,,57.85348892,,,,,,,,,64.88860321,,,,,,,,,,65.85227203,,68.3310318,,,71.24349976,,,,,,,,,,,
Saudi Arabia,SAU,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,70.82164764,,,,,,,,79.35093689,,,,82.85774231,,,,,,,,,94.4263382,,94.84236908,,,,,,,,,,,
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.34587097,,,,,,,,,,,,,,,58.60131836,,,,,,,,,,,
Senegal,SEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,26.86885071,,,,,,,,,,,,,,39.27524948,,,,41.89115143,,,49.69512939,,52.05195999,,42.81750107,,55.62485123,,,,,,,,,,,
Singapore,SGP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,82.90605164,,,,,,,,,,89.09600067,,,,,,,,,,92.54940033,,,,,,,,,,95.85733032,96.17933655,96.36306,96.5401535,96.71665955,96.77462769,,,,,,,,,,,
Solomon Islands,SLB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59999847,,,,,,,,,,,,,,,,,,,,,,,,,,,
